#src	target
所以家长不但要限止小孩上网时数，也要多多关心他们，还要灌输正确的观念给他们，因为网路无所不在。	所以家长不但要限制小孩上网时数，也要多多关心他们，还要灌输正确的观念给他们，因为网路无所不在。
厅说，你要回国星期一。我来你的宿校，可是我找不到你，所以我留一条信。	听说，你要回国星期一。我来你的宿舍，可是我找不到你，所以我留一条信。
现代的教育要跟著工业时代而有很大的转变。列如是老师不可以打骂学生，或是装摄影机等等。	现代的教育要跟著工业时代而有很大的转变。例如是老师不可以打骂学生，或是装摄影机等等。
我今天来找你的时候你不再，我想告诉你，我明天不能来上课。	我今天来找你的时候你不在，我想告诉你，我明天不能来上课。
只要逛一逛就碰到德国蔡其中的特色	只要逛一逛就碰到德国菜其中的特色
我们会有单心和问题。要不然我们会告诉市长，让他帮忙。	我们会有担心和问题。要不然我们会告诉市长，让他帮忙。
由之可见，在教室里装摄影机的坏处比好处比较多。	由此可见，在教室里装摄影机的坏处比好处比较多。
我的生日那天，我没有邀请太多的人。我们可以开心的庆祝好之后，就一起来规划我们的未来。	我的生日那天，我没有邀请太多的人。我们可以开心地庆祝好之后，就一起来规划我们的未来。
有一天他问我朋友的手机号码，我的朋友可以告诉他号吗因为相信他。	有一天他问我朋友的手机号码，我的朋友可以告诉他号码因为相信他。
应为很乐他忘记设定闹钟，早上７：３０才起来。	因为很累他忘记设定闹钟，早上７：３０才起来。
可是我现在有自已的人生计划，我没有办法受到这么大的压力了。	可是我现在有自己的人生计划，我没有办法受到这么大的压力了。
美美说应为学校没有冷气，所以今天教室里面热得不得了。	美美说因为学校没有冷气，所以今天教室里面热得不得了。
快快从家跑步到公车站等公车，因为他悾怕迟到了老师会生气。	快快从家跑步到公车站等公车，因为他恐怕迟到了老师会生气。
教育是一股热门的话题，每个时代都很关心它。为怎么呢？这是一代连一代很重要的关节。	教育是一股热门的话题，每个时代都很关心它。为什么呢？这是一代连一代很重要的关节。
送优秀的孩子去念名校，家庭都要孩子们读以后可以赚多点儿钱的系，譬如医、法律、会计、经济、财务等。	送优秀的孩子去念名校，家庭都要孩子们读以后可以赚多点儿钱的系，譬如医、法律、会计、经济、财务等。
因为表哥说现在他遇到的问题是一个大考验，所以他应该必须很正面地面对这个大考验以及不断的努力去解决它。	因为表哥说现在他遇到的问题是一个大考验，所以他应该必须很正面地面对这个大考验以及不断地努力去解决它。
因为，发达国家都经过工业革命，然后他门自身感受到自然坡坏的后果。	因为，发达国家都经过工业革命，然后他们自身感受到自然破坏的后果。
我有很多领据工作在李工厂，这家工厂帮这个城市的经济。	我有很多邻居工作在李工厂，这家工厂帮这个城市的经济。
另外、年纪大的人也很烦因为噪音害他们没办法睡得好，除了工厂的噪音意外，还有臭味。	另外、年纪大的人也很烦因为噪音害他们没办法睡得好，除了工厂的噪音以外，还有臭味。
我打算去餐厅买牛肉，可是我不知道去哪里买，我听说在爱买有买。	我打算去餐厅买牛肉，可是我不知道去哪里买，我听说在爱买有卖。
尤其是当握到非洲去时，体验穷人的生活，跟他们分享经验。	尤其是当我到非洲去时，体验穷人的生活，跟他们分享经验。
东西都有利有弊，网路虽然时我们的生活变得方便，但也有负面的影响。	东西都有利有弊，网路虽然使我们的生活变得方便，但也有负面的影响。
我希望你很快快复。	我希望你很快恢复。
我很喜欢那个地方，因为是我常大的地方。	我很喜欢那个地方，因为是我长大的地方。
我们都不知道最近您十吨跟么工厂的方法让臭味越来越重呢？您有没有港觉到阿！	我们都不知道最近您十吨跟么工厂的方法让臭味越来越重呢？您有没有感觉到啊！
对我来说要是我受伤也感冒也都没问题，我总是一定上课。可是如果我的血绿人出事的话，我不能上课。	对我来说要是我受伤也感冒也都没问题，我总是一定上课。可是如果我的血缘人出事的话，我不能上课。
我知道有的我们的我们的朋友可以跟你一起去，我可以帮你问他们澳是他们有空跟你一起去你要工作的地方。	我知道有的我们的我们的朋友可以跟你一起去，我可以帮你问他们要是他们有空跟你一起去你要工作的地方。
感谢你们寄给我的边请卡。	感谢你们寄给我的邀请卡。
老师很不高兴大明那么旧才来不让他进来。	老师很不高兴大明那么久才来不让他进来。
没有关系也看我的电视，免费！清等我回来。	没有关系也看我的电视，免费！请等我回来。
如果问题就在超级市场的责任的话，希望您和卫生局长会说服超市停片人家他们的采是有机的。	如果问题就在超级市场的责任的话，希望您和卫生局长会说服超市停骗人家他们的菜是有机的。
如果一方出现了怀疑的心态，就算令一方做的有多好也无法造就这个小孩将来的成功。	如果一方出现了怀疑的心态，就算另一方做的有多好也无法造就这个小孩将来的成功。
我们也有证明的质料给您思考，也得看您愿不愿意跟我们座谈。	我们也有证明的资料给您思考，也得看您愿不愿意跟我们座谈。
恭喜恭喜！你找到工作，我门也很高兴。	恭喜恭喜！你找到工作，我们也很高兴。
我们希望用好好的方法来互相研究，怎么时间美丽的生活环境。	我们希望用好好的方法来互相研究，怎么实践美丽的生活环境。
冷的时候人不太去外面，他们在家喝批具。	冷的时候人不太去外面，他们在家喝啤酒。
我们的附近地方不是开给工厂用的，而且我们打算去立法院抗议，这个问题有很大影到我们住进的生活平。	我们的附近地方不是开给工厂用的，而且我们打算去立法院抗议，这个问题有很大影到我们住进的生活品。
因你们公司工厂最近对我们造成非常大的影响，目前就是贵公司工厂的噪音和臭味都让我们另居都受不了，因此我们希望李厂长帮助我们处理一下。	因你们公司工厂最近对我们造成非常大的影响，目前就是贵公司工厂的噪音和臭味都让我们邻居都受不了，因此我们希望李厂长帮助我们处理一下。
以我看，类式这样的事情会经常发生的，尤其是在一些贫穷学生或留学生身上。	以我看，类似这样的事情会经常发生的，尤其是在一些贫穷学生或留学生身上。
大家应该找一棵大树可能修系吧。	大家应该找一棵大树可能休息吧。
由于网络世界的宜取得特性，造成许多青少年更加容易从网路上取得不良的资讯，例如色情网站等等。	由于网络世界的易取得特性，造成许多青少年更加容易从网路上取得不良的资讯，例如色情网站等等。
而且离您的工厂半经十公里以内有三千人，您一家工厂的噪音和味道都影响到这三千人的生活。	而且离您的工厂半径十公里以内有三千人，您一家工厂的噪音和味道都影响到这三千人的生活。
